data;cota;patrimonio_liquido
2025-06-06;1.1527898;32177696.42
2025-06-09;1.153794;33090482.24
2025-06-10;1.1546371;35140548.99
2025-06-11;1.1555391;35312003.06
2025-06-12;1.1562717;36513183.32
2025-06-13;1.156786;36565372.15
2025-06-16;1.1578233;36598160.27
2025-06-17;1.1583234;36692850.29
2025-06-18;1.1589994;36919283.33
2025-06-20;1.1599212;37841375.0
2025-06-23;1.1605655;38725916.26
2025-06-24;1.1612422;39997185.37
2025-06-25;1.1620023;40725023.71
2025-06-26;1.1625849;41414810.29
2025-06-27;1.1632927;42066143.8
2025-06-30;1.1641285;42500518.11
2025-07-01;1.1648266;42922147.42
2025-07-02;1.165701;43315803.31
2025-07-03;1.1664232;43563983.05
2025-07-04;1.1672284;44506698.37
2025-07-07;1.1678844;44611045.04
2025-07-08;1.1686468;44896679.36
2025-07-09;1.1692733;45438597.72
2025-07-10;1.1699854;45713269.23
2025-07-11;1.1707108;47867992.11
2025-07-14;1.1712926;48357425.94
2025-07-15;1.1720957;49028979.44
2025-07-16;1.1727962;49550812.45
2025-07-17;1.173646;50340506.7
2025-07-18;1.1743566;52221573.55
2025-07-21;1.1750904;54139484.11
2025-07-22;1.1758812;55239363.65
2025-07-23;1.1764772;55823595.57
2025-07-24;1.1771724;56431111.27
2025-07-25;1.1778542;57049026.74
2025-07-28;1.1785711;58583013.38
2025-07-29;1.179353;59198257.14
2025-07-30;1.1804386;59277189.24
2025-07-31;1.180705;60103506.75
2025-08-01;1.1809099;59622776.4
2025-08-04;1.182142;60106904.11
2025-08-05;1.1829897;60378059.87
2025-08-06;1.1838361;61263361.28
2025-08-07;1.1845111;61337331.82
2025-08-08;1.185187;62292743.29
2025-08-11;1.1858618;62831811.85
2025-08-12;1.1867464;63059167.07
2025-08-13;1.1874647;63885861.72
2025-08-14;1.1882415;64129977.47
2025-08-15;1.18919;64865113.2
2025-08-18;1.1899299;65568751.67
2025-08-19;1.1908602;65655609.56
2025-08-20;1.1917757;65882931.48
2025-08-21;1.1926749;66498905.53
2025-08-22;1.1935305;67395976.64
2025-08-25;1.1944759;69547778.8
2025-08-26;1.1950997;71359101.81
2025-08-27;1.1958827;74901221.4
2025-08-28;1.1965152;75797377.48
2025-08-29;1.1971838;75860232.62
2025-09-01;1.1979492;76760586.94
2025-09-02;1.1985881;77291456.48
2025-09-03;1.1993277;78516559.4
2025-09-04;1.2001221;78721963.46
2025-09-05;1.200888;79038807.0
2025-09-08;1.2017468;79448992.9
2025-09-09;1.2025847;80339911.89
2025-09-10;1.2034675;80534651.3
2025-09-11;1.2042775;80817121.14
2025-09-12;1.2051339;82395991.17
2025-09-15;1.2059662;82850549.48
2025-09-16;1.2061567;83876132.29
2025-09-17;1.2071222;84383314.84
2025-09-18;1.207949;86280146.91
2025-09-19;1.2091048;89324487.64
2025-09-22;1.2103124;90092053.42
2025-09-23;1.2110725;90783700.54
2025-09-24;1.2121011;92495782.46
2025-09-25;1.2129718;93466249.58
2025-09-26;1.2141255;96331955.65
2025-09-29;1.2148579;97253543.05
2025-09-30;1.2155728;98426668.95
2025-10-01;1.2164797;100145371.85
2025-10-02;1.2171527;100616469.61
2025-10-03;1.2178918;101600866.96
2025-10-06;1.2185015;104191601.3
2025-10-07;1.2189937;104310965.49
2025-10-08;1.2197186;105328913.45
2025-10-09;1.2202244;108469411.42
2025-10-10;1.2206155;110091114.78
2025-10-13;1.2214402;110806888.27
2025-10-14;1.2220314;111146060.36
2025-10-15;1.222567;111179250.87
2025-10-16;1.2232589;112469376.64
2025-10-17;1.2238532;113608630.5
2025-10-20;1.2249529;115565843.95
2025-10-21;1.2257603;117777776.06
2025-10-22;1.2265502;118881420.04
2025-10-23;1.2274813;119281158.73
2025-10-24;1.2276873;119352617.8
2025-10-27;1.2284679;120068397.35
2025-10-28;1.2289534;120663648.95
2025-10-29;1.2296944;120842657.25
2025-10-30;1.2301348;122166195.6
2025-10-31;1.2313363;122779434.56
2025-11-03;1.2319625;123354600.37
2025-11-04;1.2327272;123550846.07
2025-11-05;1.2332557;125067624.79
2025-11-06;1.2339418;127071305.93
2025-11-07;1.2346317;128362401.55
2025-11-10;1.2355254;130716823.06
2025-11-11;1.2363487;131096687.74
2025-11-12;1.2372684;132571393.93
2025-11-13;1.2378444;133010272.01
2025-11-14;1.2387451;134857241.71
2025-11-17;1.2392295;136126063.49
2025-11-18;1.2397321;138494926.62
2025-11-19;1.2406633;140259295.46
2025-11-21;1.2413805;143131779.08
2025-11-24;1.2422481;146402996.14
2025-11-25;1.2430665;147326531.05
2025-11-26;1.2439089;148094970.15
2025-11-27;1.244508;150697299.95
2025-11-28;1.2452007;158567686.21
2025-12-01;1.2459784;159483635.76
2025-12-02;1.2463748;161586017.67
2025-12-03;1.2468628;162524203.0
2025-12-04;1.2476705;164623686.94
2025-12-05;1.2483981;172247401.42
2025-12-08;1.2491756;175014311.52
2025-12-09;1.2497347;176788307.77
2025-12-10;1.2503824;178930471.64
2025-12-11;1.2512043;178885238.67
2025-12-12;1.2519913;179659118.22
2025-12-15;1.2527295;181345657.75
2025-12-16;1.2533524;186279184.41
2025-12-17;1.2539981;186525191.17
2025-12-18;1.2548859;189706565.06
2025-12-19;1.2557891;193661349.16
2025-12-22;1.2564546;194524990.59
2025-12-23;1.2571932;197825904.24
2025-12-24;1.2578901;199874794.12
2025-12-26;1.2586387;200969426.79
2025-12-29;1.2595298;203374478.94
2025-12-30;1.2602637;203591759.62
2025-12-31;1.2609954;207200266.61
2026-01-02;1.2619014;207899021.16
2026-01-05;1.2627221;212575776.35
2026-01-06;1.2634731;213069237.97
2026-01-07;1.2643188;213673273.23
2026-01-08;1.2655769;214868792.31
2026-01-09;1.2664607;215166057.07
2026-01-12;1.2673326;216244135.58
2026-01-13;1.2683214;217883443.17
2026-01-14;1.2690753;217823944.2
2026-01-15;1.2703316;218165530.71
2026-01-16;1.2712146;218606794.79
2026-01-19;1.2717403;219863140.38
2026-01-20;1.2724974;220913346.93
2026-01-21;1.2733752;221699788.63
2026-01-22;1.2741461;222992643.88
2026-01-23;1.2749983;224087123.56
2026-01-26;1.2756189;225003350.78
2026-01-27;1.2766161;226019604.15
2026-01-28;1.2776586;227638901.88
2026-01-29;1.2784157;229867447.01
2026-01-30;1.2792333;234147203.58
2026-02-02;1.2800297;234682556.12
2026-02-03;1.2812285;235515388.11
2026-02-04;1.2820756;236203403.37
2026-02-05;1.2829599;236641363.61
2026-02-06;1.2837025;239318719.04
2026-02-09;1.2838131;240462699.32
2026-02-10;1.283031;241636073.79
2026-02-11;1.2827462;243657648.08
2026-02-12;1.2829226;245336505.34
2026-02-13;1.2840719;246514521.63
2026-02-18;1.2854654;248583110.98
2026-02-19;1.2865823;249497600.83
2026-02-20;1.2871856;249417363.17
2026-02-23;1.2876669;250182073.89
2026-02-24;1.2883739;258188519.55
2026-02-25;1.2894685;260669611.7
2026-02-26;1.2903076;265305552.39
2026-02-27;1.2910938;276234057.89
2026-03-02;1.2916497;279235523.82
2026-03-03;1.2929315;282045924.93
2026-03-04;1.2937254;285269570.75
2026-03-05;1.2946592;286356382.41
2026-03-06;1.2962805;288281600.79
2026-03-09;1.2972205;290362340.03
2026-03-10;1.2982668;290499920.09
2026-03-11;1.2990341;293588049.43
2026-03-12;1.2998466;296580259.22
2026-03-13;1.2996831;298636947.13
2026-03-16;1.2996698;295393302.08
2026-03-17;1.3000491;297247988.43
2026-03-18;1.3009662;299756023.88
2026-03-19;1.3019766;303645933.29
2026-03-20;1.3027771;305959878.38
2026-03-23;1.3032567;307718961.65
2026-03-24;1.3038588;308646410.47
2026-03-25;1.3046098;309105831.63
2026-03-26;1.3048812;313359684.09
2026-03-27;1.305247;314106363.02
2026-03-30;1.3063258;318160035.09
2026-03-31;1.3071269;323946113.08
2026-04-01;1.3074642;324736243.09
2026-04-02;1.3083845;325973213.56
2026-04-06;1.3087254;328626958.47
2026-04-07;1.309464;329790007.79
2026-04-08;1.3100774;326072448.43
2026-04-09;1.3107502;327099742.81
2026-04-10;1.3117392;330359558.24
2026-04-13;1.3124779;333819967.61
2026-04-14;1.3130376;334657944.05
2026-04-15;1.3134756;334559190.59
2026-04-16;1.3145015;337131905.05
2026-04-17;1.3153416;338961463.39
2026-04-20;1.3165661;341098518.3
2026-04-22;1.3176234;344178418.11
2026-04-23;1.3187392;346589784.47
2026-04-24;1.3194418;353663083.99
2026-04-27;1.3204649;356571950.89
2026-04-28;1.3214088;359210912.59
2026-04-29;1.3222617;361756759.72
2026-04-30;1.3228599;364893548.3
2026-05-04;1.3237132;368842948.39
2026-05-05;1.3245773;371421457.82
2026-05-06;1.3256434;373338651.53
2026-05-07;1.3264766;379621648.04
2026-05-08;1.3272324;381455700.27
2026-05-11;1.3284915;385127100.23
2026-05-12;1.3297756;392362177.13
2026-05-13;1.3307343;398301660.63
2026-05-14;1.3314749;401823146.17
2026-05-15;1.3321099;403471566.28
2026-05-18;1.3331885;407499345.12
2026-05-19;1.3339225;411679504.39
2026-05-20;1.3347496;415597697.5
2026-05-21;1.335695;424504794.0
2026-05-22;1.3363712;427978005.7
2026-05-25;1.337176;433184580.75
2026-05-26;1.3378106;435568055.79
2026-05-27;1.3388426;443055093.29
2026-05-28;1.3399781;442570367.7
2026-05-29;1.3410193;445228708.53
2026-06-01;1.3417136;449609616.41
2026-06-02;1.3428085;455494103.38
2026-06-03;1.34323;457384360.43
2026-06-05;1.3440991;462920439.83
2026-06-08;1.3447116;465409848.44
2026-06-09;1.3456731;466882449.46
2026-06-10;1.3463225;471090824.16
2026-06-11;1.3469361;476971975.05
2026-06-12;1.3477688;483069867.91
2026-06-15;1.3486731;489453240.39
2026-06-16;1.349549;494015157.43
2026-06-17;1.3503364;502751852.58
2026-06-18;1.3511886;506838854.99
2026-06-19;1.3519163;510962168.42
2026-06-22;1.3526438;518954692.37
2026-06-23;1.3534702;513853687.93
2026-06-24;1.3542595;518459996.8
2026-06-25;1.3548497;521320030.38
2026-06-26;1.3556421;526595480.5
2026-06-29;1.3566025;529561468.05
2026-06-30;1.3576389;532044690.91
2026-07-01;1.3582296;533209588.83
2026-07-02;1.359234;537066132.97
2026-07-03;1.3601728;542167220.87
2026-07-06;1.3608886;544568201.53
2026-07-07;1.3617111;546894311.14
2026-07-08;1.3623542;553542710.79
2026-07-09;1.3634832;557359900.17
2026-07-10;1.3642258;560057214.75
2026-07-13;1.36501;563614783.72
2026-07-14;1.3657136;567138662.26
2026-07-15;1.3665725;570465008.65
2026-07-16;1.3673358;575637381.12
2026-07-17;1.3680904;581319798.14
2026-07-20;1.3688929;584294434.28
2026-07-21;1.3696884;587132799.93
2026-07-22;1.3702562;589518299.89
2026-07-23;1.3707319;594796316.55
2026-07-24;1.3714912;598403479.97
2026-07-27;1.3724808;603062286.73
2026-07-28;1.3735371;606043939.79
2026-07-29;1.3745776;611255827.96
2026-07-30;1.3753603;621711927.52
2026-07-31;1.3765229;628346196.44
2026-08-03;1.3771465;633127293.22
2026-08-04;1.3776499;637297835.91
2026-08-05;1.3786068;640154311.34
2026-08-06;1.3791366;643025478.21
2026-08-07;1.3800282;646630063.11
2026-08-10;1.3807836;650507639.38
2026-08-11;1.3817511;655478572.34
2026-08-12;1.3822355;660728201.19
2026-08-13;1.3830045;669383699.02
2026-08-14;1.3835796;673184829.22
2026-08-17;1.384108;696050890.35
2026-08-18;1.3838721;699171419.56
2026-08-19;1.3850195;703994382.33
2026-08-20;1.3856815;709462173.49
2026-08-21;1.386554;712532406.45
2026-08-24;1.3872287;714349144.28
2026-08-25;1.3880963;717916645.51
2026-08-26;1.3890772;722803685.38
2026-08-27;1.3896946;726126095.46
2026-08-28;1.3902347;729789987.66
2026-08-31;1.3909419;732186079.72
