data;cota;patrimonio_liquido
2024-10-14;1.34035691;951872470.61
2024-10-15;1.34238576;955799219.68
2024-10-16;1.34697637;960419332.74
2024-10-17;1.34474696;959885637.03
2024-10-18;1.34605016;962626498.96
2024-10-21;1.34530479;963802548.52
2024-10-22;1.34314519;964447350.02
2024-10-23;1.33830488;963571978.68
2024-10-24;1.34064251;967518705.56
2024-10-25;1.34138772;970488904.2
2024-10-28;1.34651623;976000569.38
2024-10-29;1.34817694;978936629.03
2024-10-30;1.34991162;981076431.04
2024-10-31;1.34393553;977958665.62
2024-11-01;1.34150353;978093684.83
2024-11-04;1.34690258;983278987.16
2024-11-05;1.34866967;986822043.4
2024-11-06;1.35206711;991686158.85
2024-11-07;1.35051916;992513296.52
2024-11-08;1.34984975;993212826.67
2024-11-11;1.35171042;997630605.93
2024-11-12;1.34924214;998614282.97
2024-11-13;1.35190187;1002225071.31
2024-11-14;1.34990326;1001495695.23
2024-11-18;1.34535897;1000135877.87
2024-11-19;1.34945589;1007375181.16
2024-11-21;1.34797699;1009422832.07
2024-11-22;1.35621188;1018147899.87
2024-11-25;1.35917485;1022319281.77
2024-11-26;1.36501781;1028947471.99
2024-11-27;1.36070715;1027638034.03
2024-11-28;1.35138653;1023071199.22
2024-11-29;1.35480239;1028069389.58
2024-12-02;1.35529849;1031406591.19
2024-12-03;1.35641751;1035471434.4
2024-12-04;1.35629146;1039387712.75
2024-12-05;1.35706292;1042562687.64
2024-12-06;1.35696142;1047434584.47
2024-12-09;1.35674905;1051736664.47
2024-12-10;1.35806464;1058323305.18
2024-12-11;1.36103405;1066122011.21
2024-12-12;1.35147583;1062746151.6
2024-12-13;1.34944125;1065639198.14
2024-12-16;1.34972806;1070884332.48
2024-12-17;1.34942861;1076037817.46
2024-12-18;1.33527197;1071015275.79
2024-12-19;1.33198423;1074743307.81
2024-12-20;1.33928642;1086236353.27
2024-12-23;1.34173329;1098317052.2
2024-12-24;1.34202362;1098089905.25
2024-12-26;1.34537617;1115937554.27
2024-12-27;1.34255238;1122622805.2
2024-12-30;1.33982744;1125394549.29
2024-12-31;1.34009983;1124103742.37
2025-01-02;1.33527275;1123356107.74
2025-01-03;1.33604371;1125940541.78
2025-01-06;1.34125024;1134001467.83
2025-01-07;1.34140908;1135330551.51
2025-01-08;1.33580363;1131935874.67
2025-01-09;1.33272365;1129445736.22
2025-01-10;1.3286806;1127686420.5
2025-01-13;1.32765455;1128393377.89
2025-01-14;1.32811283;1128369618.04
2025-01-15;1.34323394;1139976298.78
2025-01-16;1.33879665;1137021025.19
2025-01-17;1.34330422;1141254689.53
2025-01-20;1.34427876;1141058793.16
2025-01-21;1.34618905;1144250897.3
2025-01-22;1.34527876;1143166297.1
2025-01-23;1.34326001;1141346331.91
2025-01-24;1.34307209;1140586195.92
2025-01-27;1.34942485;1146475977.31
2025-01-28;1.34679428;1144425318.82
2025-01-29;1.3426345;1141405684.93
2025-01-30;1.35824585;1154468827.56
2025-01-31;1.35398232;1150489493.94
2025-02-03;1.35201687;1148936988.65
2025-02-04;1.34919027;1148290376.35
2025-02-05;1.35086045;1149913001.13
2025-02-06;1.35420359;1153965126.56
2025-02-07;1.34931272;1150124654.41
2025-02-10;1.35284652;1153489049.49
2025-02-11;1.3573034;1159040830.58
2025-02-12;1.3495692;1151965690.6
2025-02-13;1.35390636;1155171470.46
2025-02-14;1.3628422;1162336190.59
2025-02-17;1.36918974;1168201634.63
2025-02-18;1.3666735;1165895130.35
2025-02-19;1.36367988;1162731189.33
2025-02-20;1.36253198;1161817641.41
2025-02-21;1.35949757;1159588886.08
2025-02-24;1.35452693;1154895932.12
2025-02-25;1.35391181;1153939940.96
2025-02-26;1.35174977;1152486114.61
2025-02-27;1.35033714;1151094265.59
2025-02-28;1.35163355;1151839310.4
2025-03-05;1.33979075;1143892764.15
2025-03-06;1.33915355;1145157087.97
2025-03-07;1.34886669;1154658413.38
2025-03-10;1.34383313;1151954275.45
2025-03-11;1.33848938;1149456833.02
2025-03-12;1.34132997;1152824824.52
2025-03-13;1.34164584;1153086593.98
2025-03-14;1.35536256;1164424472.76
2025-03-17;1.36071749;1168514895.27
2025-03-18;1.35925881;1167463268.89
2025-03-19;1.3652623;1172065635.95
2025-03-20;1.36436293;1170466314.68
2025-03-21;1.36677364;1172181010.94
2025-03-24;1.36916461;1173319083.37
2025-03-25;1.37179797;1175492693.88
2025-03-26;1.37303812;1175086082.13
2025-03-27;1.37598416;1177564915.45
2025-03-28;1.36866485;1170314737.47
2025-03-31;1.3621804;1163826018.96
2025-04-01;1.36616158;1166759445.2
2025-04-02;1.37142514;1171540974.47
2025-04-03;1.3587043;1160575420.72
2025-04-04;1.33884259;1142763656.51
2025-04-07;1.33426156;1138910873.62
2025-04-08;1.32941652;1135957032.77
2025-04-09;1.35778238;1160466968.63
2025-04-10;1.34821116;1152692007.05
2025-04-11;1.35701206;1161200393.14
2025-04-14;1.36582224;1168986228.82
2025-04-15;1.36762583;1170397429.33
2025-04-16;1.35990806;1163740504.74
2025-04-17;1.36457954;1167496855.31
2025-04-22;1.36395965;1165916794.7
2025-04-23;1.3726019;1173659937.19
2025-04-24;1.3866219;1184989387.92
2025-04-25;1.38986784;1186249079.22
2025-04-28;1.38854585;1184408052.46
2025-04-29;1.39053775;1184587676.48
2025-04-30;1.39542278;1186741315.18
2025-05-02;1.40187349;1192001514.56
2025-05-05;1.39702794;1188449219.45
2025-05-06;1.39586562;1187560069.37
2025-05-07;1.39898259;1190328184.53
2025-05-08;1.40664831;1197322298.94
2025-05-09;1.40503304;1195479545.04
2025-05-12;1.41556004;1205050113.64
2025-05-13;1.42307569;1212515712.12
2025-05-14;1.42347247;1212889421.38
2025-05-15;1.43212433;1218931132.59
2025-05-16;1.4347803;1222028021.71
2025-05-19;1.43571891;1222383758.32
2025-05-20;1.43717191;1223999025.56
2025-05-21;1.42378765;1212943742.04
2025-05-22;1.42482716;1214285909.14
2025-05-23;1.42420462;1214114377.14
2025-05-26;1.42953432;1219328306.78
2025-05-27;1.43898024;1228049125.24
2025-05-28;1.43968028;1228904756.33
2025-05-29;1.43876988;1227017590.35
2025-05-30;1.43798915;1226422051.06
2025-06-02;1.43687228;1226486978.44
2025-06-03;1.44277543;1232575720.26
2025-06-04;1.44174498;1232684498.48
2025-06-05;1.43558289;1227623739.98
2025-06-06;1.436424;1229192169.52
2025-06-09;1.43458504;1227899095.81
2025-06-10;1.43902297;1232936286.58
2025-06-11;1.43801642;1232798201.5
2025-06-12;1.43988298;1236362301.23
2025-06-13;1.43578565;1233551111.64
2025-06-16;1.44249651;1240788587.28
2025-06-17;1.44021187;1240147348.64
2025-06-18;1.43995611;1240661520.58
2025-06-20;1.43491777;1236441110.92
2025-06-23;1.43482698;1237862937.95
2025-06-24;1.4429932;1245202842.12
2025-06-25;1.44149626;1244466569.95
2025-06-26;1.44483256;1247742842.37
2025-06-27;1.44629113;1249659497.24
2025-06-30;1.4532085;1256057841.8
2025-07-01;1.45585273;1259547355.05
2025-07-02;1.44987905;1256677460.0
2025-07-03;1.45836073;1265472485.37
2025-07-04;1.46071032;1268761669.01
2025-07-07;1.45699745;1266831403.55
2025-07-08;1.45538613;1266360931.66
2025-07-09;1.45498141;1266653977.36
2025-07-10;1.45512134;1267840907.65
2025-07-11;1.45094758;1265307322.55
2025-07-14;1.45161845;1266762177.2
2025-07-15;1.451415;1266906125.69
2025-07-16;1.45209739;1267292045.34
2025-07-17;1.45307978;1268331961.6
2025-07-18;1.44731219;1263567223.58
2025-07-21;1.44766075;1265035172.36
2025-07-22;1.44561548;1264258558.98
2025-07-23;1.45167073;1269787884.82
2025-07-24;1.44800015;1266699428.27
2025-07-25;1.45326205;1270877644.05
2025-07-28;1.44978556;1268500760.25
2025-07-29;1.44974536;1268526814.18
2025-07-30;1.4546847;1272641214.37
2025-07-31;1.45223246;1270665238.35
2025-08-01;1.44444083;1264731408.16
2025-08-04;1.44678265;1268393878.86
2025-08-05;1.44569023;1268345000.16
2025-08-06;1.45107399;1273828557.51
2025-08-07;1.45500137;1275557124.5
2025-08-08;1.45624186;1275746944.68
2025-08-11;1.45409934;1274244665.23
2025-08-12;1.46155327;1281653104.06
2025-08-13;1.45997495;1280796725.69
2025-08-14;1.46127171;1281592537.12
2025-08-15;1.46163996;1282156052.47
2025-08-18;1.46751434;1288577246.89
2025-08-19;1.46004945;1281175659.23
2025-08-20;1.45872224;1279738787.07
2025-08-21;1.45647404;1278476727.9
2025-08-22;1.46920346;1290003144.25
2025-08-25;1.46830505;1289514454.25
2025-08-26;1.4701975;1291403392.5
2025-08-27;1.4759652;1296835442.76
2025-08-28;1.48507688;1305311546.96
2025-08-29;1.486632;1306988771.93
2025-09-01;1.48796628;1309101130.48
2025-09-02;1.48445795;1306117316.85
2025-09-03;1.48511676;1307550318.52
2025-09-04;1.49254135;1314251094.36
2025-09-05;1.49768512;1319668330.3
2025-09-08;1.49598093;1318586795.71
2025-09-09;1.49663739;1319619912.67
2025-09-10;1.49821734;1321342870.23
2025-09-11;1.5042818;1327438176.2
2025-09-12;1.50093338;1324681227.52
2025-09-15;1.50424797;1327899902.47
2025-09-16;1.50488714;1329918373.95
2025-09-17;1.51073498;1335057828.34
2025-09-18;1.51238569;1336468517.3
2025-09-19;1.51466132;1339581098.16
2025-09-22;1.51371018;1338717286.71
2025-09-23;1.51425138;1340925799.28
2025-09-24;1.51500933;1341052383.36
2025-09-25;1.51179151;1338466220.55
2025-09-26;1.51378402;1340305365.78
2025-09-29;1.51602507;1342651619.17
2025-09-30;1.51735655;1344257694.53
2025-10-01;1.51591153;1344375788.42
2025-10-02;1.51286524;1343090395.03
2025-10-03;1.51388366;1345438933.26
2025-10-06;1.51011073;1344055492.89
2025-10-07;1.50373747;1340572467.05
2025-10-08;1.507686;1344359905.44
2025-10-09;1.5067548;1344242870.28
2025-10-10;1.50299578;1342175221.75
2025-10-13;1.50655727;1347068720.8
2025-10-14;1.50567516;1347363002.78
2025-10-15;1.51156722;1352469185.66
2025-10-16;1.50551568;1347126901.55
2025-10-17;1.50988581;1352274532.45
2025-10-20;1.51414174;1356575939.24
2025-10-21;1.51482212;1357726936.61
2025-10-22;1.5155345;1359273714.13
2025-10-23;1.52000482;1363335891.87
2025-10-24;1.5265992;1368809728.96
2025-10-27;1.5320252;1374750700.96
2025-10-28;1.53181652;1375662237.17
2025-10-29;1.53417834;1379107702.02
2025-10-30;1.53422013;1379211042.59
2025-10-31;1.53825985;1383324788.46
2025-11-03;1.53823678;1384500599.69
2025-11-04;1.5391434;1387057455.02
2025-11-05;1.54610925;1395798002.13
2025-11-06;1.54192581;1393479975.05
2025-11-07;1.54378497;1397083647.78
2025-11-10;1.54999347;1404381875.94
2025-11-11;1.55778691;1413577568.69
2025-11-12;1.56031168;1417245890.23
2025-11-13;1.55275702;1410527875.99
2025-11-14;1.55567601;1414121418.08
2025-11-17;1.55006873;1410714514.61
2025-11-18;1.54835817;1411030621.78
2025-11-19;1.54717699;1411377664.03
2025-11-21;1.54741536;1412648465.42
2025-11-24;1.55456649;1420551309.04
2025-11-25;1.55993122;1426579875.33
2025-11-26;1.56686151;1433543853.47
2025-11-27;1.5705579;1437512844.88
2025-11-28;1.57410182;1440945526.48
2025-12-01;1.57222402;1442168601.86
2025-12-02;1.57921587;1452467604.89
2025-12-03;1.58034667;1456790456.76
2025-12-04;1.58958191;1468281762.36
2025-12-05;1.57471569;1457266850.69
2025-12-08;1.57525952;1461979926.48
2025-12-09;1.57367091;1464683878.09
2025-12-10;1.58069287;1474173140.24
2025-12-11;1.57945925;1476605387.84
2025-12-12;1.58182716;1482375625.84
2025-12-15;1.5856969;1490396785.13
2025-12-16;1.57515507;1486182892.74
2025-12-17;1.57023103;1486992609.29
2025-12-18;1.57483243;1495810725.99
2025-12-19;1.57989166;1505661861.54
2025-12-22;1.58297601;1517767969.12
2025-12-23;1.59081627;1535104510.59
2025-12-24;1.59119059;1534832706.87
2025-12-26;1.59542504;1554628804.0
2025-12-29;1.59467162;1563785922.33
2025-12-30;1.59228894;1571554379.78
2025-12-31;1.59268236;1571513537.49
2026-01-02;1.58772937;1572725152.32
2026-01-05;1.59182008;1578922453.14
2026-01-06;1.59645221;1586457799.32
2026-01-07;1.59239387;1583787692.22
2026-01-08;1.59500433;1587162817.85
2026-01-09;1.599201;1592050773.6
2026-01-12;1.59989241;1594481913.27
2026-01-13;1.59460102;1591172272.79
2026-01-14;1.5999257;1597735334.25
2026-01-15;1.60002686;1599457113.81
2026-01-16;1.59688055;1598955322.78
2026-01-19;1.59623787;1599571779.15
2026-01-20;1.59466628;1599021230.91
2026-01-21;1.60946217;1615040636.33
2026-01-22;1.62041928;1627534475.99
2026-01-23;1.62970209;1638444951.54
2026-01-26;1.63136655;1641875001.78
2026-01-27;1.63531794;1648156083.78
2026-01-28;1.64341834;1657387797.78
2026-01-29;1.63633947;1651404373.38
2026-01-30;1.63915768;1654494385.0
2026-02-02;1.64406841;1660836642.63
2026-02-03;1.64615595;1664600008.12
2026-02-04;1.63580995;1654492330.88
2026-02-05;1.63443853;1654295616.55
2026-02-06;1.63982478;1660898054.17
2026-02-09;1.64618145;1667796339.88
2026-02-10;1.64553742;1669791107.94
2026-02-11;1.65420981;1680000781.5
2026-02-12;1.64553355;1672126811.03
2026-02-13;1.64596478;1672769416.73
2026-02-18;1.64981259;1677964662.35
2026-02-19;1.65504156;1686156298.61
2026-02-20;1.66024609;1685277313.98
2026-02-23;1.65222811;1678792358.35
2026-02-24;1.66163551;1690445959.98
2026-02-25;1.65974207;1689809066.84
2026-02-26;1.66068794;1679305986.18
2026-02-27;1.65358482;1680017389.42
2026-03-02;1.65524506;1683801725.04
2026-03-03;1.6428293;1685484052.93
2026-03-04;1.64936609;1693672029.99
2026-03-05;1.63863988;1683840606.95
2026-03-06;1.63176248;1678770800.05
2026-03-09;1.63249524;1680603389.11
2026-03-10;1.6380187;1688217957.35
2026-03-11;1.63730203;1688986290.28
2026-03-12;1.62328697;1675289677.0
2026-03-13;1.62206267;1674932423.09
2026-03-16;1.62528674;1680397356.42
2026-03-17;1.62431883;1681198585.42
2026-03-18;1.620228;1678216135.9
2026-03-19;1.61818785;1676861114.61
2026-03-20;1.60970597;1668947896.57
2026-03-23;1.6266698;1687758961.53
2026-03-24;1.62554605;1686959632.93
2026-03-25;1.63344762;1696813910.68
2026-03-26;1.62276563;1686963532.88
2026-03-27;1.61241468;1677049840.03
2026-03-30;1.61301021;1677754002.26
2026-03-31;1.63182173;1698128699.51
2026-04-01;1.63592283;1704524339.63
2026-04-02;1.63491983;1704731274.06
2026-04-06;1.63501677;1706728102.56
2026-04-07;1.63357214;1705896443.17
2026-04-08;1.64948335;1723951962.26
2026-04-09;1.65680446;1731156146.61
2026-04-10;1.65651372;1731382390.23
2026-04-13;1.66123354;1737607907.81
2026-04-14;1.66800671;1746710403.51
2026-04-15;1.66996992;1749712615.47
2026-04-16;1.66670091;1748143364.11
2026-04-17;1.67152364;1753461153.46
2026-04-20;1.67209306;1756755241.9
2026-04-22;1.66570826;1751159693.0
2026-04-23;1.66038925;1747900286.58
2026-04-24;1.66166067;1752194319.28
2026-04-27;1.65555538;1747468533.09
2026-04-28;1.65166902;1744310715.94
2026-04-29;1.64457894;1737590932.99
2026-04-30;1.6521049;1744501692.58
2026-05-04;1.64899516;1743214603.38
2026-05-05;1.6511409;1749466456.28
2026-05-06;1.66288341;1763418110.57
2026-05-07;1.65432234;1755098004.04
2026-05-08;1.65850844;1761093083.79
2026-05-11;1.64898048;1752404424.76
2026-05-12;1.64544337;1753295194.87
2026-05-13;1.6430952;1752796105.09
2026-05-14;1.65099718;1761671459.45
2026-05-15;1.64867558;1759784381.17
2026-05-18;1.64255918;1754750873.59
2026-05-19;1.63483476;1747229531.82
2026-05-20;1.64995273;1763422926.01
2026-05-21;1.64996927;1764040909.32
2026-05-22;1.64821898;1762883630.06
2026-05-25;1.65758724;1774149394.92
2026-05-26;1.65381262;1771444842.37
2026-05-27;1.65428165;1772544317.57
2026-05-28;1.65240006;1772415169.96
2026-05-29;1.6514273;1772166076.58
2026-06-01;1.64646002;1769603335.94
2026-06-02;1.6504095;1777277723.53
2026-06-03;1.64198535;1768853419.09
2026-06-05;1.63851035;1767217205.01
2026-06-08;1.63834397;1768654580.55
2026-06-09;1.64206386;1772813745.49
2026-06-10;1.63071994;1762093694.17
2026-06-11;1.64152523;1774169055.82
2026-06-12;1.63985873;1772981807.43
2026-06-15;1.64432857;1760195709.11
2026-06-16;1.6414885;1758008927.74
2026-06-17;1.63497138;1752195157.22
2026-06-18;1.64123223;1759058185.86
2026-06-19;1.64314023;1761514992.61
2026-06-22;1.64430431;1762861390.98
2026-06-23;1.64475751;1763390350.11
2026-06-24;1.64568965;1755548901.35
2026-06-25;1.6498138;1760451804.9
2026-06-26;1.65358884;1764689828.93
2026-06-29;1.65883916;1770833076.5
2026-06-30;1.6581789;1780136692.86
2026-07-01;1.659639;1780980758.58
2026-07-02;1.66417332;1786724380.61
2026-07-03;1.66777645;1792045612.11
2026-07-06;1.6614834;1788009450.22
2026-07-07;1.65937696;1786562507.92
2026-07-08;1.65549168;1781876455.77
2026-07-09;1.66627544;1794336027.89
2026-07-10;1.6826089;1811291022.05
2026-07-13;1.67507784;1803216285.52
2026-07-14;1.67591655;1805309846.5
2026-07-15;1.67449596;1803415013.05
2026-07-16;1.67016234;1799616663.71
2026-07-17;1.66606056;1795378957.67
2026-07-20;1.66163651;1791447073.0
2026-07-21;1.66185032;1793013442.3
2026-07-22;1.66905015;1800555291.85
2026-07-23;1.66362339;1794340434.73
2026-07-24;1.65706421;1786975140.32
2026-07-27;1.6631447;1793515689.95
2026-07-28;1.66895802;1800379970.32
2026-07-29;1.65718534;1787594956.24
2026-07-30;1.66956977;1801049078.35
2026-07-31;1.6740227;1806101273.68
2026-08-03;1.67904204;1812384665.82
2026-08-04;1.68773238;1822617069.84
2026-08-05;1.68641474;1820492788.45
2026-08-06;1.67765301;1813435029.4
2026-08-07;1.67192794;1807749485.4
2026-08-10;1.67051481;1806232410.02
2026-08-11;1.66135192;1798158460.43
2026-08-12;1.66234927;1797672362.19
2026-08-13;1.66735283;1802550120.37
2026-08-14;1.66730237;1802865262.3
2026-08-17;1.66407576;1799670390.31
2026-08-18;1.66136682;1798848872.31
2026-08-19;1.66528107;1802307983.19
2026-08-20;1.66277969;1798806217.53
2026-08-21;1.67293403;1808922459.41
2026-08-24;1.67527838;1810970612.83
2026-08-25;1.68599591;1822545807.97
2026-08-26;1.68612228;1822343599.8
2026-08-27;1.69078571;1825998106.79
2026-08-28;1.69377628;1828960655.89
2026-08-31;1.69798626;1833536330.33
