data;cota;patrimonio_liquido
2024-10-18;2.2184124;195619190.3
2024-10-21;2.228708;195442360.03
2024-10-22;2.2161782;193829206.96
2024-10-23;2.2112373;192857685.17
2024-10-24;2.2225075;192769513.73
2024-10-25;2.2193961;192057679.83
2024-10-28;2.2353436;191880951.56
2024-10-29;2.243337;189350726.75
2024-10-30;2.2609866;190370362.24
2024-10-31;2.254049;189047534.97
2024-11-01;2.2411725;187207358.8
2024-11-04;2.2803166;189821989.36
2024-11-05;2.2997078;190834107.78
2024-11-06;2.311651;190718537.83
2024-11-07;2.2727577;186254363.82
2024-11-08;2.2561499;184605692.56
2024-11-11;2.2634681;184792051.6
2024-11-12;2.2456907;183035049.13
2024-11-13;2.2455429;182767398.9
2024-11-14;2.2151559;179931434.66
2024-11-18;2.2105633;179347711.12
2024-11-19;2.2281319;180650980.6
2024-11-21;2.1985914;177811858.69
2024-11-22;2.2275929;180026058.36
2024-11-25;2.2237563;179613368.21
2024-11-26;2.2342032;180312479.02
2024-11-27;2.2019493;177153997.97
2024-11-28;2.1808213;174793313.0
2024-11-29;2.1836483;174593153.59
2024-12-02;2.169446;172995260.4
2024-12-03;2.1715466;172666781.99
2024-12-04;2.1776383;171893926.45
2024-12-05;2.2066889;173719964.62
2024-12-06;2.2054159;173013869.76
2024-12-09;2.1975416;172138117.09
2024-12-10;2.235412;174576304.26
2024-12-11;2.284212;178275600.05
2024-12-12;2.2226323;172751604.71
2024-12-13;2.2167736;170896091.21
2024-12-16;2.2019131;169290926.9
2024-12-17;2.2134727;169987135.5
2024-12-18;2.18584;167295259.82
2024-12-19;2.197694;167629589.4
2024-12-20;2.2294294;169154227.51
2024-12-23;2.2096562;167969888.28
2024-12-24;2.2099685;167993630.26
2024-12-26;2.2162866;168178016.88
2024-12-27;2.2186295;167953379.07
2024-12-30;2.2213571;167854257.94
2024-12-31;2.2216655;167877561.17
2025-01-02;2.1884859;164570556.68
2025-01-03;2.1736362;162239165.21
2025-01-06;2.1920537;163047754.52
2025-01-07;2.1938867;162499188.23
2025-01-08;2.1969883;162297612.08
2025-01-09;2.2001231;162409398.41
2025-01-10;2.1855462;161243248.4
2025-01-13;2.1777293;160629184.38
2025-01-14;2.1792124;160592381.54
2025-01-15;2.2334986;163975864.05
2025-01-16;2.1944443;160565616.89
2025-01-17;2.2021167;160738346.82
2025-01-20;2.1998132;159672079.38
2025-01-21;2.1925542;158470165.39
2025-01-22;2.205671;159253874.64
2025-01-23;2.1882299;157474659.27
2025-01-24;2.2176047;159437664.87
2025-01-27;2.2449282;159814086.15
2025-01-28;2.2256384;158222345.73
2025-01-29;2.2199906;157572284.87
2025-01-30;2.2718326;160508557.52
2025-01-31;2.2388694;156860215.36
2025-02-03;2.2219598;155141857.06
2025-02-04;2.2089716;153257646.59
2025-02-05;2.1970403;151689544.37
2025-02-06;2.2334872;153450612.04
2025-02-07;2.2111767;151758534.67
2025-02-10;2.2099088;150781269.43
2025-02-11;2.2260183;151199179.31
2025-02-12;2.1917786;148458422.35
2025-02-13;2.2003344;148869560.5
2025-02-14;2.2480417;151715497.78
2025-02-17;2.2637549;152386066.06
2025-02-18;2.2485024;150891924.4
2025-02-19;2.2419758;150024891.16
2025-02-20;2.2431018;149748765.62
2025-02-21;2.226235;148129529.71
2025-02-24;2.1945502;145940710.85
2025-02-25;2.1966458;146055754.78
2025-02-26;2.1905327;145453835.35
2025-02-27;2.1552593;142789472.79
2025-02-28;2.129174;140915350.38
2025-03-05;2.1277689;140517720.28
2025-03-06;2.1351865;140965334.45
2025-03-07;2.1634874;142175267.57
2025-03-10;2.1503392;140862143.01
2025-03-11;2.1389543;139878677.58
2025-03-12;2.1355602;139189745.74
2025-03-13;2.157439;140638351.78
2025-03-14;2.2022682;143301774.37
2025-03-17;2.2173444;143968794.33
2025-03-18;2.1907721;142182852.98
2025-03-19;2.188713;141913681.03
2025-03-20;2.1719439;140129441.44
2025-03-21;2.1555964;138679788.25
2025-03-24;2.137367;137610999.7
2025-03-25;2.1513991;137929506.63
2025-03-26;2.140071;136527787.62
2025-03-27;2.1394396;136332299.68
2025-03-28;2.1248209;135398945.08
2025-03-31;2.1166173;134630408.28
2025-04-01;2.1204883;135058909.98
2025-04-02;2.1225835;134890421.9
2025-04-03;2.1253966;134341860.6
2025-04-04;2.0762074;130437951.18
2025-04-07;2.0628789;129300994.61
2025-04-08;2.0643797;129420108.52
2025-04-09;2.1159929;132619446.88
2025-04-10;2.0990196;131219927.32
2025-04-11;2.1357483;133233289.66
2025-04-14;2.1687302;135000273.16
2025-04-15;2.183361;135707093.47
2025-04-16;2.2053211;136969667.84
2025-04-17;2.2348877;138462143.06
2025-04-22;2.2316815;137677233.94
2025-04-23;2.2178985;136673298.55
2025-04-24;2.2331808;137459227.48
2025-04-25;2.245296;137627634.53
2025-04-28;2.2355932;136395240.31
2025-04-29;2.2295611;135605518.4
2025-04-30;2.223658;135044052.94
2025-05-02;2.214537;134292688.61
2025-05-05;2.1919121;132735686.66
2025-05-06;2.1789279;131201839.8
2025-05-07;2.1739683;130805202.02
2025-05-08;2.1875485;131634724.7
2025-05-09;2.1744756;130487266.46
2025-05-12;2.1876366;131139745.88
2025-05-13;2.1949381;131379379.04
2025-05-14;2.1889261;130609692.76
2025-05-15;2.1831005;130218620.6
2025-05-16;2.1707123;129226820.15
2025-05-19;2.1786232;129454242.88
2025-05-20;2.1884129;129903310.82
2025-05-21;2.1704171;128588758.67
2025-05-22;2.1986509;129899928.76
2025-05-23;2.2195001;130984656.24
2025-05-26;2.2321418;131397423.65
2025-05-27;2.2835759;134423981.49
2025-05-28;2.2863097;134368006.88
2025-05-29;2.2935625;134439205.71
2025-05-30;2.2724188;132710796.04
2025-06-02;2.2521248;129167281.5
2025-06-03;2.2900699;131168863.33
2025-06-04;2.2627942;129448730.91
2025-06-05;2.2496781;128426326.3
2025-06-06;2.241816;127541629.79
2025-06-09;2.250072;127721714.1
2025-06-10;2.2462579;127696907.0
2025-06-11;2.2677026;128891685.25
2025-06-12;2.2759167;129276222.58
2025-06-13;2.2754938;128864628.37
2025-06-16;2.2867347;129256261.91
2025-06-17;2.2673634;128105438.44
2025-06-18;2.244704;126829622.86
2025-06-20;2.2237706;125483832.32
2025-06-23;2.2235873;125278150.96
2025-06-24;2.2100316;123680261.87
2025-06-25;2.1937659;122571368.11
2025-06-26;2.2124056;122498495.54
2025-06-27;2.2054012;121691745.12
2025-06-30;2.2170063;122357584.43
2025-07-01;2.221997;122729628.32
2025-07-02;2.2037565;121353220.03
2025-07-03;2.2231452;122089721.88
2025-07-04;2.2171526;121697439.73
2025-07-07;2.2058622;119862842.7
2025-07-08;2.2127048;120196468.85
2025-07-09;2.2013953;119550203.69
2025-07-10;2.2093935;119983303.34
2025-07-11;2.1911881;118841168.41
2025-07-14;2.1728744;117744374.46
2025-07-15;2.174366;117666071.11
2025-07-16;2.16112;116691286.45
2025-07-17;2.1534987;116235914.02
2025-07-18;2.1286877;114377199.49
2025-07-21;2.1335963;114148444.18
2025-07-22;2.1262598;113511422.06
2025-07-23;2.1442722;114448752.91
2025-07-24;2.1259787;113428603.98
2025-07-25;2.1274754;113452910.29
2025-07-28;2.1077384;112369470.94
2025-07-29;2.1044019;111601631.67
2025-07-30;2.1129888;111438253.71
2025-07-31;2.1028128;110423529.4
2025-08-01;2.0923226;109461968.55
2025-08-04;2.078855;108773705.95
2025-08-05;2.0799962;108515943.27
2025-08-06;2.0896538;108702574.04
2025-08-07;2.1039192;108722101.31
2025-08-08;2.0822771;107503525.06
2025-08-11;2.091006;107684073.26
2025-08-12;2.1119186;108499555.84
2025-08-13;2.0859429;107006901.32
2025-08-14;2.090863;107059431.87
2025-08-15;2.0797582;106306935.02
2025-08-18;2.076352;106015893.49
2025-08-19;2.0364938;103571404.26
2025-08-20;2.0195279;102259854.98
2025-08-21;2.0279535;102284657.17
2025-08-22;2.0652104;103619382.3
2025-08-25;2.0789236;103370677.14
2025-08-26;2.0742562;102697241.87
2025-08-27;2.1038622;103491628.07
2025-08-28;2.1163494;103939540.23
2025-08-29;2.1288941;103874028.18
2025-09-01;2.1187716;103100404.79
2025-09-02;2.1191334;102812361.08
2025-09-03;2.1198668;102690679.63
2025-09-04;2.1297554;102054316.93
2025-09-05;2.1452664;102436105.01
2025-09-08;2.1533902;102461116.88
2025-09-09;2.1592646;102630652.73
2025-09-10;2.1610549;102700858.45
2025-09-11;2.1599276;102522664.37
2025-09-12;2.1545305;102092483.99
2025-09-15;2.1432629;101164036.98
2025-09-16;2.1457684;101279487.74
2025-09-17;2.1614821;101968097.71
2025-09-18;2.15284;101403600.38
2025-09-19;2.1476404;100924936.82
2025-09-22;2.1394934;100257281.22
2025-09-23;2.1459882;100193277.56
2025-09-24;2.1328687;99493240.27
2025-09-25;2.0997;97854750.82
2025-09-26;2.1110831;98215734.25
2025-09-29;2.1178881;98384186.64
2025-09-30;2.1044427;97763839.05
2025-10-01;2.1128994;98041471.05
2025-10-02;2.1073671;97501383.76
2025-10-03;2.1095382;96914651.24
2025-10-06;2.0901598;95959718.15
2025-10-07;2.0760875;95333895.51
2025-10-08;2.0806857;95540781.72
2025-10-09;2.0625785;94188936.96
2025-10-10;2.0657344;94043233.59
2025-10-13;2.0706263;93895060.86
2025-10-14;2.0777766;94021994.61
2025-10-15;2.0866418;94361248.46
2025-10-16;2.0871416;94222968.95
2025-10-17;2.0709117;93362477.14
2025-10-20;2.0820202;93812468.97
2025-10-21;2.0601178;92691538.64
2025-10-22;2.0678563;92973949.68
2025-10-23;2.0806767;93164361.83
2025-10-24;2.0881346;93312665.14
2025-10-27;2.0999238;93770862.5
2025-10-28;2.0917962;93424865.02
2025-10-29;2.1047971;93942149.6
2025-10-30;2.1629362;96120392.19
2025-10-31;2.1817981;96904050.53
2025-11-03;2.1636226;95898818.38
2025-11-04;2.1601326;95375619.23
2025-11-05;2.2268432;97850513.27
2025-11-06;2.195891;96079727.48
2025-11-07;2.2360766;97685570.43
2025-11-10;2.2311942;97330055.01
2025-11-11;2.2332279;97362583.0
2025-11-12;2.2471006;97872886.27
2025-11-13;2.2638927;98336812.26
2025-11-14;2.2628513;98228207.4
2025-11-17;2.2415555;96363309.1
2025-11-18;2.2469979;96292893.37
2025-11-19;2.2536158;96400222.17
2025-11-21;2.2317353;95394340.89
2025-11-24;2.2398976;95689859.66
2025-11-25;2.2193461;94458331.89
2025-11-26;2.2691925;96518590.35
2025-11-27;2.2602052;95606698.11
2025-11-28;2.2784597;96317384.23
2025-12-01;2.2726408;95947903.81
2025-12-02;2.2747556;95847309.2
2025-12-03;2.2801793;95944235.49
2025-12-04;2.297183;96580521.9
2025-12-05;2.2471696;94490538.47
2025-12-08;2.2526632;94667271.86
2025-12-09;2.254848;94692987.98
2025-12-10;2.2826763;95878755.34
2025-12-11;2.3184701;97394867.66
2025-12-12;2.3254027;97430838.94
2025-12-15;2.3210473;97442535.8
2025-12-16;2.3109272;97017372.23
2025-12-17;2.3311493;97778544.91
2025-12-18;2.3179092;97166233.22
2025-12-19;2.317602;97133815.68
2025-12-22;2.3423457;98262526.64
2025-12-23;2.3507577;98726517.95
2025-12-24;2.3510721;98739725.29
2025-12-26;2.3679202;99402192.98
2025-12-29;2.3464973;98665286.82
2025-12-30;2.3516193;98928937.42
2025-12-31;2.3519841;98944282.93
2026-01-02;2.3228497;97679693.89
2026-01-05;2.3424083;98330374.8
2026-01-06;2.3530417;98604188.89
2026-01-07;2.3344739;97722551.23
2026-01-08;2.3353505;97436157.35
2026-01-09;2.3390178;97408382.51
2026-01-12;2.3625943;98376475.43
2026-01-13;2.3530003;97884671.32
2026-01-14;2.3642111;98305219.79
2026-01-15;2.381661;99010597.38
2026-01-16;2.3710117;98567560.56
2026-01-19;2.3718031;98290227.57
2026-01-20;2.386754;98832362.93
2026-01-21;2.4198134;100110271.99
2026-01-22;2.4491439;101354927.88
2026-01-23;2.4768844;102452184.82
2026-01-26;2.4853112;102494877.21
2026-01-27;2.5017094;103095531.77
2026-01-28;2.5394786;104462523.44
2026-01-29;2.5270945;103866778.13
2026-01-30;2.4965533;102624772.17
2026-02-02;2.4839121;101963578.36
2026-02-03;2.5092186;103001558.27
2026-02-04;2.4620496;100887682.38
2026-02-05;2.4550053;100509572.29
2026-02-06;2.4721549;101198603.65
2026-02-09;2.5090918;102716927.0
2026-02-10;2.514728;102484759.02
2026-02-11;2.5453503;103721022.75
2026-02-12;2.4744621;100835600.46
2026-02-13;2.4697593;100521641.31
2026-02-18;2.4954819;101421874.15
2026-02-19;2.5157498;102228649.26
2026-02-20;2.549641;103466937.41
2026-02-23;2.551196;103552837.05
2026-02-24;2.6034417;105623283.91
2026-02-25;2.5882785;105034674.62
2026-02-26;2.630196;106750891.52
2026-02-27;2.6100964;105881067.43
2026-03-02;2.6057493;105687315.21
2026-03-03;2.5147892;101697897.7
2026-03-04;2.5381087;102531091.95
2026-03-05;2.5120556;101457098.36
2026-03-06;2.5024525;101037214.75
2026-03-09;2.5051061;101153371.72
2026-03-10;2.5266851;101798592.88
2026-03-11;2.5233393;101627592.23
2026-03-12;2.4794403;99881733.77
2026-03-13;2.4301961;97749504.71
2026-03-16;2.4444904;98341068.51
2026-03-17;2.4599565;98970252.72
2026-03-18;2.4429867;98253639.03
2026-03-19;2.4341821;97854068.42
2026-03-20;2.4205464;96700573.02
2026-03-23;2.4802879;99083653.86
2026-03-24;2.5057307;100181582.93
2026-03-25;2.5319301;101090116.86
2026-03-26;2.5005839;99586003.9
2026-03-27;2.501716;99620901.07
2026-03-30;2.5225692;100464501.36
2026-03-31;2.5600147;101950303.61
2026-04-01;2.5611115;101982957.16
2026-04-02;2.5745772;102523989.92
2026-04-06;2.5567918;101646075.96
2026-04-07;2.5478426;101291770.76
2026-04-08;2.5770029;102357631.59
2026-04-09;2.62636;103740260.01
2026-04-10;2.6494639;104657963.16
2026-04-13;2.660275;104906713.52
2026-04-14;2.6755203;105515185.97
2026-04-15;2.6432942;104185524.52
2026-04-16;2.6313153;103718608.29
2026-04-17;2.6416861;104057809.52
2026-04-20;2.646488;104239745.58
2026-04-22;2.6070457;101959611.23
2026-04-23;2.5783721;100842097.8
2026-04-24;2.5680177;100456503.74
2026-04-27;2.5446482;99569967.69
2026-04-28;2.5230704;98735849.72
2026-04-29;2.5117405;98072365.44
2026-04-30;2.538408;99111319.05
2026-05-04;2.5454156;99106464.14
2026-05-05;2.5455084;99105784.72
2026-05-06;2.57842;100362029.6
2026-05-07;2.5231643;98066267.44
2026-05-08;2.5265688;98096586.55
2026-05-11;2.4987539;97015614.71
2026-05-12;2.4723858;95902504.7
2026-05-13;2.4377642;94309371.11
2026-05-14;2.4737697;95711103.16
2026-05-15;2.4571678;95007297.64
2026-05-18;2.4399072;94261002.46
2026-05-19;2.4067009;92944037.11
2026-05-20;2.4402841;94303690.15
2026-05-21;2.4336725;93895684.85
2026-05-22;2.4177786;93277038.07
2026-05-26;2.4272222;93626276.38
2026-05-27;2.4250468;93352359.46
2026-05-28;2.4301161;93527166.97
2026-05-29;2.429557;92842062.4
2026-06-01;2.3939579;91481478.84
2026-06-02;2.3725563;90654601.32
2026-06-03;2.333975;88875063.13
2026-06-05;2.3124027;88069591.78
2026-06-08;2.3184702;88272881.51
2026-06-09;2.3264386;88404861.73
2026-06-10;2.3104766;87796712.03
2026-06-11;2.334726;88698725.45
2026-06-12;2.3642079;89664418.49
2026-06-15;2.3643251;89637518.6
2026-06-16;2.3475123;88734860.83
2026-06-17;2.3384034;88116321.21
2026-06-18;2.3430078;88086327.49
2026-06-19;2.3554178;88473728.66
2026-06-22;2.3509707;88204950.24
2026-06-23;2.3320631;87488195.56
2026-06-24;2.3201728;87002675.7
2026-06-25;2.3395493;87557719.49
2026-06-26;2.3609685;88295917.16
2026-06-29;2.3569805;87892976.5
2026-06-30;2.3501916;87540355.89
2026-07-01;2.3440063;87074981.5
2026-07-02;2.3455002;86835141.62
2026-07-03;2.3545283;86963435.72
2026-07-06;2.3245853;85757610.38
2026-07-07;2.3096458;85193617.7
2026-07-08;2.2929534;84501062.94
2026-07-09;2.3230926;85520073.15
2026-07-10;2.3565116;86715875.19
2026-07-13;2.330289;85765192.52
2026-07-14;2.3378477;86006956.05
2026-07-15;2.3130321;84879066.17
2026-07-16;2.2876104;83809339.77
2026-07-17;2.2822358;83389978.98
2026-07-20;2.2728325;83071666.72
2026-07-21;2.2722383;82885948.52
2026-07-22;2.3008991;83912819.26
2026-07-23;2.2928304;83486437.2
2026-07-24;2.2798404;82941621.38
2026-07-27;2.2769928;82842576.81
2026-07-28;2.2969155;83572105.32
2026-07-29;2.2942719;83471514.68
2026-07-30;2.3102825;83858400.11
2026-07-31;2.3059737;83426554.95
2026-08-03;2.3139202;83507014.57
2026-08-04;2.2845693;82439611.65
2026-08-05;2.2861149;82369372.58
2026-08-06;2.2582351;81273743.91
2026-08-07;2.2570342;81061689.76
2026-08-10;2.272845;81564534.48
2026-08-11;2.2397712;80259680.47
2026-08-12;2.2338864;79423282.54
2026-08-13;2.2537344;79813718.82
2026-08-14;2.2369354;79207284.63
2026-08-17;2.2526323;79764660.06
2026-08-18;2.2337175;79028860.76
2026-08-19;2.2449611;79368542.8
2026-08-20;2.2694947;80174293.15
2026-08-21;2.3108853;81517434.48
2026-08-24;2.319405;81514969.97
2026-08-25;2.3485141;82256478.64
2026-08-26;2.3420487;81916027.92
2026-08-27;2.3616409;82588289.09
2026-08-28;2.3369194;81673761.88
2026-08-31;2.3486245;81978845.28
