data;fechamento;fechamento_ajustado
2024-09-30;349.79998779296875;349.79998779296875
2024-10-01;347.6000061035156;347.6000061035156
2024-10-02;346.3999938964844;346.3999938964844
2024-10-03;347.79998779296875;347.79998779296875
2024-10-04;349.8299865722656;349.8299865722656
2024-10-07;348.57000732421875;348.57000732421875
2024-10-08;354.5899963378906;354.5899963378906
2024-10-09;360.95001220703125;360.95001220703125
2024-10-10;359.8500061035156;359.8500061035156
2024-10-11;364.04998779296875;364.04998779296875
2024-10-14;364.8500061035156;364.8500061035156
2024-10-15;367.1700134277344;367.1700134277344
2024-10-16;369.0;369.0
2024-10-17;368.70001220703125;368.70001220703125
2024-10-18;372.54998779296875;372.54998779296875
2024-10-21;371.6400146484375;371.6400146484375
2024-10-22;372.0;372.0
2024-10-23;368.010009765625;368.010009765625
2024-10-24;366.79998779296875;366.79998779296875
2024-10-25;369.42999267578125;369.42999267578125
2024-10-28;370.79998779296875;370.79998779296875
2024-10-29;375.54998779296875;375.54998779296875
2024-10-30;373.6000061035156;373.6000061035156
2024-10-31;368.5799865722656;368.5799865722656
2024-11-01;375.0199890136719;375.0199890136719
2024-11-04;369.07000732421875;369.07000732421875
2024-11-05;370.54998779296875;370.54998779296875
2024-11-06;375.25;375.25
2024-11-07;379.70001220703125;379.70001220703125
2024-11-08;384.20001220703125;384.20001220703125
2024-11-11;385.95001220703125;385.95001220703125
2024-11-12;384.4800109863281;384.4800109863281
2024-11-13;387.9599914550781;387.9599914550781
2024-11-14;384.9599914550781;384.9599914550781
2024-11-18;378.54998779296875;378.54998779296875
2024-11-19;381.6499938964844;381.6499938964844
2024-11-21;386.29998779296875;386.29998779296875
2024-11-22;387.20001220703125;387.20001220703125
2024-11-25;388.75;388.75
2024-11-26;391.1499938964844;391.1499938964844
2024-11-27;397.5;397.5
2024-11-28;402.510009765625;402.510009765625
2024-11-29;402.8500061035156;402.8500061035156
2024-12-02;410.0;410.0
2024-12-03;409.1000061035156;409.1000061035156
2024-12-04;411.20001220703125;411.20001220703125
2024-12-05;408.19000244140625;408.19000244140625
2024-12-06;413.8699951171875;413.8699951171875
2024-12-09;411.8500061035156;411.8500061035156
2024-12-10;408.4800109863281;408.4800109863281
2024-12-11;405.1000061035156;405.1000061035156
2024-12-12;405.8999938964844;405.8999938964844
2024-12-13;409.6499938964844;409.6499938964844
2024-12-16;416.6400146484375;416.6400146484375
2024-12-17;413.0;413.0
2024-12-18;412.8900146484375;412.8900146484375
2024-12-19;402.3500061035156;402.3500061035156
2024-12-20;403.45001220703125;403.45001220703125
2024-12-23;413.5;413.5
2024-12-26;417.20001220703125;417.20001220703125
2024-12-27;412.8999938964844;412.8999938964844
2024-12-30;407.70001220703125;407.70001220703125
2025-01-02;403.1499938964844;403.1499938964844
2025-01-03;410.6499938964844;410.6499938964844
2025-01-06;408.1199951171875;408.1199951171875
2025-01-07;403.2200012207031;403.2200012207031
2025-01-08;403.7900085449219;403.7900085449219
2025-01-09;400.1700134277344;400.1700134277344
2025-01-10;398.04998779296875;398.04998779296875
2025-01-13;397.8999938964844;397.8999938964844
2025-01-14;395.6099853515625;395.6099853515625
2025-01-15;399.8699951171875;399.8699951171875
2025-01-16;402.1300048828125;402.1300048828125
2025-01-17;407.0;407.0
2025-01-20;406.3299865722656;406.3299865722656
2025-01-21;407.7900085449219;407.7900085449219
2025-01-22;404.17999267578125;404.17999267578125
2025-01-23;405.1600036621094;405.1600036621094
2025-01-24;403.4100036621094;403.4100036621094
2025-01-27;396.75;396.75
2025-01-28;397.95001220703125;397.95001220703125
2025-01-29;394.1000061035156;394.1000061035156
2025-01-30;398.4100036621094;398.4100036621094
2025-01-31;394.1499938964844;394.1499938964844
2025-02-03;389.8800048828125;389.8800048828125
2025-02-04;388.0299987792969;388.0299987792969
2025-02-05;392.8999938964844;392.8999938964844
2025-02-06;392.25;392.25
2025-02-07;391.3999938964844;391.3999938964844
2025-02-10;392.25;392.25
2025-02-11;391.6499938964844;391.6499938964844
2025-02-12;389.5;389.5
2025-02-13;393.8999938964844;393.8999938964844
2025-02-14;388.6199951171875;388.6199951171875
2025-02-17;391.1499938964844;391.1499938964844
2025-02-18;389.3900146484375;389.3900146484375
2025-02-19;392.70001220703125;392.70001220703125
2025-02-20;390.4100036621094;390.4100036621094
2025-02-21;385.3500061035156;385.3500061035156
2025-02-24;387.25;387.25
2025-02-25;383.0;383.0
2025-02-26;386.8800048828125;386.8800048828125
2025-02-27;383.5;383.5
