data;fechamento;fechamento_ajustado
2024-05-02;42.18000030517578;29.875770568847656
2024-05-03;39.88999938964844;29.495718002319336
2024-05-06;40.15999984741211;29.69536590576172
2024-05-07;40.650001525878906;30.05768394470215
2024-05-08;41.27000045776367;30.516130447387695
2024-05-09;41.66999816894531;30.811899185180664
2024-05-10;41.58000183105469;30.7453556060791
2024-05-13;41.619998931884766;30.774927139282227
2024-05-14;40.869998931884766;30.220359802246094
2024-05-15;38.400001525878906;28.39397430419922
2024-05-16;37.279998779296875;27.56581687927246
2024-05-17;36.689998626708984;27.129554748535156
2024-05-20;36.75;27.173917770385742
2024-05-21;36.68000030517578;27.122163772583008
2024-05-22;37.18000030517578;27.49187469482422
2024-05-23;36.810001373291016;27.21828842163086
2024-05-24;36.61000061035156;27.070402145385742
2024-05-27;37.0099983215332;27.366172790527344
2024-05-28;37.79999923706055;27.950315475463867
2024-05-29;37.75;27.913347244262695
2024-05-31;38.790000915527344;28.68235206604004
2024-06-03;38.58000183105469;28.527070999145508
2024-06-04;38.150001525878906;28.20911979675293
2024-06-05;38.20000076293945;28.246089935302734
2024-06-06;38.380001068115234;28.379188537597656
2024-06-07;36.939998626708984;27.314411163330078
2024-06-10;37.5;27.728490829467773
2024-06-11;37.65999984741211;27.846799850463867
2024-06-12;35.81999969482422;27.24087142944336
2024-06-13;35.459999084472656;26.96708869934082
2024-06-14;34.68000030517578;26.373905181884766
2024-06-17;34.810001373291016;26.472780227661133
2024-06-18;35.900001525878906;27.301713943481445
2024-06-19;35.93000030517578;27.324525833129883
2024-06-20;36.5;27.758010864257812
2024-06-21;36.689998626708984;27.902498245239258
2024-06-24;37.060001373291016;28.183879852294922
2024-06-25;37.029998779296875;28.161062240600586
2024-06-26;37.09000015258789;28.206697463989258
2024-06-27;37.709999084472656;28.678205490112305
2024-06-28;38.04999923706055;28.936771392822266
2024-07-01;38.630001068115234;29.377853393554688
2024-07-02;38.5099983215332;29.286598205566406
2024-07-03;37.84000015258789;28.77706527709961
2024-07-04;37.31999969482422;28.381607055664062
2024-07-05;37.52000045776367;28.533710479736328
2024-07-08;38.439998626708984;29.23336410522461
2024-07-09;38.43000030517578;29.225757598876953
2024-07-10;38.06999969482422;28.951980590820312
2024-07-11;38.33000183105469;29.149707794189453
2024-07-12;38.150001525878906;29.0128173828125
2024-07-15;38.5;29.27899169921875
2024-07-16;38.400001525878906;29.202943801879883
2024-07-17;38.599998474121094;29.355043411254883
2024-07-18;38.529998779296875;29.301807403564453
2024-07-19;38.689998626708984;29.423484802246094
2024-07-22;37.91999816894531;28.83790397644043
2024-07-23;37.43000030517578;28.46526336669922
2024-07-24;37.72999954223633;28.693410873413086
2024-07-25;37.68000030517578;28.655385971069336
2024-07-26;37.63999938964844;28.624967575073242
2024-07-29;36.880001068115234;28.046995162963867
2024-07-30;36.650001525878906;27.872081756591797
2024-07-31;37.40999984741211;28.450050354003906
2024-08-01;36.84000015258789;28.016572952270508
2024-08-02;35.72999954223633;27.172426223754883
2024-08-05;35.70000076293945;27.149616241455078
2024-08-06;36.31999969482422;27.62111473083496
2024-08-07;36.27000045776367;27.583093643188477
2024-08-08;36.849998474121094;28.024181365966797
2024-08-09;36.5099983215332;27.765609741210938
2024-08-12;37.34000015258789;28.396820068359375
2024-08-13;37.11000061035156;28.221906661987305
2024-08-14;37.7599983215332;28.716224670410156
2024-08-15;38.34000015258789;29.157316207885742
2024-08-16;38.5;29.27899169921875
2024-08-19;38.439998626708984;29.23336410522461
2024-08-20;38.290000915527344;29.11928939819336
2024-08-21;38.060001373291016;28.944374084472656
2024-08-22;37.119998931884766;29.03291130065918
2024-08-23;36.88999938964844;28.853025436401367
2024-08-26;39.56999969482422;30.94915008544922
2024-08-27;39.040000915527344;30.534624099731445
2024-08-28;39.599998474121094;30.97260856628418
2024-08-29;39.33000183105469;30.76143455505371
2024-08-30;39.369998931884766;30.79271697998047
2024-09-02;39.0;30.503334045410156
2024-09-03;38.529998779296875;30.135726928710938
2024-09-04;38.540000915527344;30.14354705810547
2024-09-05;38.29999923706055;29.955833435058594
2024-09-06;37.54999923706055;29.369234085083008
2024-09-09;37.959999084472656;29.689905166625977
2024-09-10;37.33000183105469;29.197166442871094
2024-09-11;37.290000915527344;29.165876388549805
2024-09-12;36.869998931884766;28.837379455566406
2024-09-13;36.70000076293945;28.704416275024414
2024-09-16;37.209999084472656;29.103303909301758
2024-09-17;37.040000915527344;28.970348358154297
2024-09-18;36.150001525878906;28.27424430847168
2024-09-19;36.27000045776367;28.368099212646484
2024-09-20;36.2599983215332;28.360275268554688
2024-09-23;36.630001068115234;28.649673461914062
2024-09-24;36.779998779296875;28.766983032226562
2024-09-25;37.04999923706055;28.97816276550293
2024-09-26;36.25;28.352455139160156
2024-09-27;36.11000061035156;28.242956161499023
