data;fechamento;fechamento_ajustado
2024-12-06;122.45999908447266;122.45999908447266
2024-12-09;123.76000213623047;123.76000213623047
2024-12-10;124.77999877929688;124.77999877929688
2024-12-11;126.61000061035156;126.61000061035156
2024-12-12;122.72000122070312;122.72000122070312
2024-12-13;121.62999725341797;121.62999725341797
2024-12-16;120.22000122070312;120.22000122070312
2024-12-17;121.5999984741211;121.5999984741211
2024-12-18;118.19999694824219;118.19999694824219
2024-12-19;117.9800033569336;117.9800033569336
2024-12-20;119.05000305175781;119.05000305175781
2024-12-23;117.69999694824219;117.69999694824219
2024-12-26;117.95999908447266;117.95999908447266
2024-12-27;117.26000213623047;117.26000213623047
2024-12-30;117.2699966430664;117.2699966430664
2025-01-02;117.0999984741211;117.0999984741211
2025-01-03;115.44999694824219;115.44999694824219
2025-01-06;117.06999969482422;117.06999969482422
2025-01-07;118.1500015258789;118.1500015258789
2025-01-08;116.66999816894531;116.66999816894531
2025-01-09;116.81999969482422;116.81999969482422
2025-01-10;115.95999908447266;115.95999908447266
2025-01-13;116.0199966430664;116.0199966430664
2025-01-14;116.45999908447266;116.45999908447266
2025-01-15;119.56999969482422;119.56999969482422
2025-01-16;118.33000183105469;118.33000183105469
2025-01-17;119.25;119.25
2025-01-20;119.80999755859375;119.80999755859375
2025-01-21;120.30000305175781;120.30000305175781
2025-01-22;119.91999816894531;119.91999816894531
2025-01-23;119.31999969482422;119.31999969482422
2025-01-24;119.44999694824219;119.44999694824219
2025-01-27;121.87000274658203;121.87000274658203
2025-01-28;121.02999877929688;121.02999877929688
2025-01-29;120.16999816894531;120.16999816894531
2025-01-30;123.94999694824219;123.94999694824219
2025-01-31;123.0;123.0
2025-02-03;122.63999938964844;122.63999938964844
2025-02-04;121.91000366210938;121.91000366210938
2025-02-05;122.37000274658203;122.37000274658203
2025-02-06;123.16000366210938;123.16000366210938
2025-02-07;121.4800033569336;121.4800033569336
2025-02-10;122.55000305175781;122.55000305175781
2025-02-11;123.44999694824219;123.44999694824219
2025-02-12;121.25;121.25
2025-02-13;121.68000030517578;121.68000030517578
2025-02-14;124.87000274658203;124.87000274658203
2025-02-17;125.25;125.25
2025-02-18;125.30000305175781;125.30000305175781
2025-02-19;124.01000213623047;124.01000213623047
2025-02-20;124.47000122070312;124.47000122070312
2025-02-21;123.94000244140625;123.94000244140625
2025-02-24;122.48999786376953;122.48999786376953
2025-02-25;122.83000183105469;122.83000183105469
2025-02-26;121.81999969482422;121.81999969482422
2025-02-27;121.75;121.75
2025-02-28;120.01000213623047;120.01000213623047
2025-03-05;120.05000305175781;120.05000305175781
2025-03-06;120.4000015258789;120.4000015258789
2025-03-07;121.94999694824219;121.94999694824219
2025-03-10;121.30000305175781;121.30000305175781
2025-03-11;120.55000305175781;120.55000305175781
2025-03-12;120.73999786376953;120.73999786376953
2025-03-13;122.51000213623047;122.51000213623047
2025-03-14;125.75;125.75
2025-03-17;127.76000213623047;127.76000213623047
2025-03-18;128.25999450683594;128.25999450683594
2025-03-19;129.60000610351562;129.60000610351562
2025-03-20;128.85000610351562;128.85000610351562
2025-03-21;128.97999572753906;128.97999572753906
2025-03-24;128.19000244140625;128.19000244140625
2025-03-25;129.0399932861328;129.0399932861328
2025-03-26;129.24000549316406;129.24000549316406
2025-03-27;129.77999877929688;129.77999877929688
2025-03-28;128.69000244140625;128.69000244140625
2025-03-31;127.30000305175781;127.30000305175781
2025-04-01;128.0399932861328;128.0399932861328
2025-04-02;128.89999389648438;128.89999389648438
2025-04-03;128.10000610351562;128.10000610351562
2025-04-04;124.12999725341797;124.12999725341797
2025-04-07;122.7300033569336;122.7300033569336
2025-04-08;121.04000091552734;121.04000091552734
2025-04-09;124.55000305175781;124.55000305175781
2025-04-10;123.41000366210938;123.41000366210938
2025-04-11;124.72000122070312;124.72000122070312
2025-04-14;126.41000366210938;126.41000366210938
2025-04-15;126.19999694824219;126.19999694824219
2025-04-16;125.27999877929688;125.27999877929688
2025-04-17;126.52999877929688;126.52999877929688
2025-04-22;127.33000183105469;127.33000183105469
2025-04-23;129.0800018310547;129.0800018310547
2025-04-24;131.3800048828125;131.3800048828125
2025-04-25;131.49000549316406;131.49000549316406
2025-04-28;131.64999389648438;131.64999389648438
2025-04-29;131.86000061035156;131.86000061035156
2025-04-30;131.6300048828125;131.6300048828125
2025-05-02;131.85000610351562;131.85000610351562
2025-05-05;130.33999633789062;130.33999633789062
2025-05-06;130.3800048828125;130.3800048828125
2025-05-07;130.2100067138672;130.2100067138672
2025-05-08;133.0399932861328;133.0399932861328
2025-05-09;133.24000549316406;133.24000549316406
2025-05-12;133.38999938964844;133.38999938964844
2025-05-13;135.61000061035156;135.61000061035156
2025-05-14;135.30999755859375;135.30999755859375
2025-05-15;136.07000732421875;136.07000732421875
2025-05-16;136.11000061035156;136.11000061035156
2025-05-19;136.4199981689453;136.4199981689453
2025-05-20;136.83999633789062;136.83999633789062
2025-05-21;134.58999633789062;134.58999633789062
2025-05-22;134.0500030517578;134.0500030517578
2025-05-23;134.47000122070312;134.47000122070312
2025-05-26;135.00999450683594;135.00999450683594
2025-05-27;136.4600067138672;136.4600067138672
2025-05-28;135.7100067138672;135.7100067138672
2025-05-29;135.36000061035156;135.36000061035156
2025-05-30;133.99000549316406;133.99000549316406
2025-06-02;133.60000610351562;133.60000610351562
2025-06-03;134.39999389648438;134.39999389648438
2025-06-04;133.80999755859375;133.80999755859375
2025-06-05;133.25;133.25
2025-06-06;133.05999755859375;133.05999755859375
2025-06-09;132.72999572753906;132.72999572753906
2025-06-10;133.35000610351562;133.35000610351562
2025-06-11;133.97000122070312;133.97000122070312
2025-06-12;134.66000366210938;134.66000366210938
2025-06-13;133.99000549316406;133.99000549316406
2025-06-16;136.07000732421875;136.07000732421875
2025-06-17;135.3800048828125;135.3800048828125
2025-06-18;135.4199981689453;135.4199981689453
2025-06-20;133.89999389648438;133.89999389648438
2025-06-23;133.47000122070312;133.47000122070312
2025-06-24;134.07000732421875;134.07000732421875
2025-06-25;132.5500030517578;132.5500030517578
2025-06-26;133.9600067138672;133.9600067138672
2025-06-27;133.7899932861328;133.7899932861328
2025-06-30;135.85000610351562;135.85000610351562
2025-07-01;136.52000427246094;136.52000427246094
2025-07-02;135.91000366210938;135.91000366210938
2025-07-03;137.9199981689453;137.9199981689453
2025-07-04;138.1300048828125;138.1300048828125
2025-07-07;136.4499969482422;136.4499969482422
2025-07-08;136.14999389648438;136.14999389648438
2025-07-09;134.11000061035156;134.11000061035156
2025-07-10;133.61000061035156;133.61000061035156
2025-07-11;133.5;133.5
2025-07-14;132.08999633789062;132.08999633789062
2025-07-15;132.3699951171875;132.3699951171875
2025-07-16;132.39999389648438;132.39999389648438
2025-07-17;132.47000122070312;132.47000122070312
2025-07-18;130.3000030517578;130.3000030517578
2025-07-21;131.1999969482422;131.1999969482422
2025-07-22;131.14999389648438;131.14999389648438
2025-07-23;132.38999938964844;132.38999938964844
2025-07-24;130.77999877929688;130.77999877929688
2025-07-25;130.4499969482422;130.4499969482422
2025-07-28;129.25;129.25
2025-07-29;129.5;129.5
2025-07-30;130.92999267578125;130.92999267578125
2025-07-31;129.8800048828125;129.8800048828125
2025-08-01;129.57000732421875;129.57000732421875
2025-08-04;130.0;130.0
2025-08-05;130.16000366210938;130.16000366210938
2025-08-06;131.49000549316406;131.49000549316406
2025-08-07;133.52000427246094;133.52000427246094
2025-08-08;132.91000366210938;132.91000366210938
2025-08-11;132.5;132.5
2025-08-12;135.10000610351562;135.10000610351562
2025-08-13;133.66000366210938;133.66000366210938
2025-08-14;133.36000061035156;133.36000061035156
2025-08-15;133.55999755859375;133.55999755859375
2025-08-18;134.3300018310547;134.3300018310547
2025-08-19;131.1699981689453;131.1699981689453
2025-08-20;131.8000030517578;131.8000030517578
2025-08-21;131.6300048828125;131.6300048828125
2025-08-22;135.14999389648438;135.14999389648438
